Sentence Index,Sentence,Word,POS Tag
913,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
913,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
914,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
914,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
914,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
914,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
915,মই বিয়লি চাহ খাব।,মই,PRON
915,মই বিয়লি চাহ খাব।,বিয়লি,VERB
915,মই বিয়লি চাহ খাব।,চাহ,UNK
915,মই বিয়লি চাহ খাব।,খাব।,UNK
916,মই বিয়লি চাহ খাব।,মই,PRON
916,মই বিয়লি চাহ খাব।,বিয়লি,VERB
916,মই বিয়লি চাহ খাব।,চাহ,UNK
916,মই বিয়লি চাহ খাব।,খাব।,UNK
917,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
917,বাপেকৰ নাম ৰমেশ।,নাম,UNK
917,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
918,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
918,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
918,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
918,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
919,মই বিয়লি চাহ খাব।,মই,PRON
919,মই বিয়লি চাহ খাব।,বিয়লি,VERB
919,মই বিয়লি চাহ খাব।,চাহ,UNK
919,মই বিয়লি চাহ খাব।,খাব।,UNK
920,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
920,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
920,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
921,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
921,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
921,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
921,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
922,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
922,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
922,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
922,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
923,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
923,বাপেকৰ নাম ৰমেশ।,নাম,UNK
923,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
924,মই বিয়লি চাহ খাব।,মই,PRON
924,মই বিয়লি চাহ খাব।,বিয়লি,VERB
924,মই বিয়লি চাহ খাব।,চাহ,UNK
924,মই বিয়লি চাহ খাব।,খাব।,UNK
925,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
925,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
925,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
925,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
926,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
926,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
926,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
926,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
927,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
927,বাপেকৰ নাম ৰমেশ।,নাম,UNK
927,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
928,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
928,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
928,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
928,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
929,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
929,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
929,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
929,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
930,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
930,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
930,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
930,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
931,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
931,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
931,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
931,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
931,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
932,আমাৰ ঘৰখন বৰ ডাঙৰ।,আমাৰ,NOUN
932,আমাৰ ঘৰখন বৰ ডাঙৰ।,ঘৰখন,UNK
932,আমাৰ ঘৰখন বৰ ডাঙৰ।,বৰ,NOUN
932,আমাৰ ঘৰখন বৰ ডাঙৰ।,ডাঙৰ।,UNK
933,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
933,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
933,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
933,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
934,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
934,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
934,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
935,মই বিয়লি চাহ খাব।,মই,PRON
935,মই বিয়লি চাহ খাব।,বিয়লি,VERB
935,মই বিয়লি চাহ খাব।,চাহ,UNK
935,মই বিয়লি চাহ খাব।,খাব।,UNK
936,মৌচাকৰ মাজত মৌ থাকে।,মৌচাকৰ,NOUN
936,মৌচাকৰ মাজত মৌ থাকে।,মাজত,NOUN
936,মৌচাকৰ মাজত মৌ থাকে।,মৌ,UNK
936,মৌচাকৰ মাজত মৌ থাকে।,থাকে।,UNK
937,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
937,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
937,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
937,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
938,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
938,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
938,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
938,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
939,তেওঁ খোৱা ধনিয়া পানীত।,তেওঁ,PRON
939,তেওঁ খোৱা ধনিয়া পানীত।,খোৱা,VERB
939,তেওঁ খোৱা ধনিয়া পানীত।,ধনিয়া,VERB
939,তেওঁ খোৱা ধনিয়া পানীত।,পানীত।,UNK
940,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
940,বাপেকৰ নাম ৰমেশ।,নাম,UNK
940,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
941,বাপেকৰ নাম ৰমেশ।,বাপেকৰ,NOUN
941,বাপেকৰ নাম ৰমেশ।,নাম,UNK
941,বাপেকৰ নাম ৰমেশ।,ৰমেশ।,UNK
942,মই বিয়লি চাহ খাব।,মই,PRON
942,মই বিয়লি চাহ খাব।,বিয়লি,VERB
942,মই বিয়লি চাহ খাব।,চাহ,UNK
942,মই বিয়লি চাহ খাব।,খাব।,UNK
943,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
943,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,বাগিছাত,NOUN
943,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,ফুল,VERB
943,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,লাগিছে।,UNK
944,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
944,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
944,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
944,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
944,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
945,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
945,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
945,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
945,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
946,তুমি কি বিদ্যালয়লৈ যাও?,তুমি,PRON
946,তুমি কি বিদ্যালয়লৈ যাও?,কি,PART
946,তুমি কি বিদ্যালয়লৈ যাও?,বিদ্যালয়লৈ,UNK
946,তুমি কি বিদ্যালয়লৈ যাও?,যাও?,UNK
947,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
947,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
947,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
948,শিলাদিত্য এটা ভাল মানুহ।,শিলাদিত্য,UNK
948,শিলাদিত্য এটা ভাল মানুহ।,এটা,NUM
948,শিলাদিত্য এটা ভাল মানুহ।,ভাল,VERB
948,শিলাদিত্য এটা ভাল মানুহ।,মানুহ।,UNK
949,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
949,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
949,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
950,আজিৰ দিনটো সুন্দৰ।,আজিৰ,NOUN
950,আজিৰ দিনটো সুন্দৰ।,দিনটো,UNK
950,আজিৰ দিনটো সুন্দৰ।,সুন্দৰ।,UNK
951,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,ৰমা,VERB
951,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,আৰু,CONJ
951,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,শ্যাম,UNK
951,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,বিদ্যালয়লৈ,UNK
951,ৰমা আৰু শ্যাম বিদ্যালয়লৈ গৈছিল।,গৈছিল।,UNK
952,তেওঁবোৰ বাগিছাত ফুল লাগিছে।,তেওঁবোৰ,NOUN
